,Unnamed: 0,ga:date,ga:deviceCategory,ga:dimension13,ga:pageviews,ga:sessions,ga:transactionRevenue,ga:transactions,ga:uniquePageviews
749,749,20190130,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",21661.0,3925.0,11292.577944903422,47.0,15997
750,750,20190130,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",34017.0,6440.0,3808.7444756785058,16.0,22309
751,751,20190130,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",7618.0,1577.0,9223.97544006586,31.0,5410
752,752,20190131,desktop,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",23.0,23.0,0.0,0.0,24
753,753,20190131,mobile,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",226.0,183.0,0.0,0.0,224
754,754,20190131,tablet,"Technical 50-50 AA-T:1,Recommendation Slide:1,Second Technical 50-:1",93.0,69.0,0.0,0.0,80
755,755,20190130,mobile,"Technical 50-50 AA-T:1,Second Technical 50-:0",70.0,15.0,0.0,0.0,48
756,756,20190131,desktop,"Technical 50-50 AA-T:1,Second Technical 50-:0",37425.0,7704.0,26054.520266480264,71.0,28654
757,757,20190131,mobile,"Technical 50-50 AA-T:1,Second Technical 50-:0",70695.0,13961.0,2003.085110413667,39.0,47415
758,758,20190131,tablet,"Technical 50-50 AA-T:1,Second Technical 50-:0",18829.0,3437.0,20197.09057394778,55.0,13600
759,759,20190130,mobile,"Technical 50-50 AA-T:1,Second Technical 50-:1",1330.0,38.0,0.0,0.0,591
760,760,20190131,desktop,"Technical 50-50 AA-T:1,Second Technical 50-:1",46225.0,8101.0,32093.913599462376,71.0,34750
761,761,20190131,mobile,"Technical 50-50 AA-T:1,Second Technical 50-:1",68018.0,14213.0,10033.770423644022,31.0,45745
762,762,20190131,tablet,"Technical 50-50 AA-T:1,Second Technical 50-:1",19693.0,3757.0,5327.87443994652,24.0,13831

